"source","sink","species","portion"
"Vanuatu","Norfolk Island","Xiphias gladius",1.36081764385257e-07
"Vanuatu","Norfolk Island","Hemiramphus",0
"Vanuatu","Norfolk Island","Istiophorus",0
"Vanuatu","Norfolk Island","Kajikia",0
"Vanuatu","Norfolk Island","Makaira",0
"Vanuatu","Norfolk Island","Xiphias",0
"Fiji","Norfolk Island","Xiphias gladius",8.96740027173913e-10
"Fiji","Norfolk Island","Hemiramphus",0
"Fiji","Norfolk Island","Istiophorus",0
"Fiji","Norfolk Island","Mugil",0
"Fiji","Norfolk Island","Xiphias",0
"Norfolk Island","Norfolk Island","Kajikia audax",0.000605845217608465
"Norfolk Island","Norfolk Island","Thunnus obesus",4.49499633995541e-05
"Norfolk Island","Norfolk Island","Xiphias gladius",0.00110499359662251
"Norfolk Island","Norfolk Island","Carcharhinus",0
"Norfolk Island","Norfolk Island","Galeocerdo",0
"Norfolk Island","Norfolk Island","Galeus",0
"Norfolk Island","Norfolk Island","Istiophorus",0
"Norfolk Island","Norfolk Island","Kajikia",0
"Norfolk Island","Norfolk Island","Lutjanus",0
"Norfolk Island","Norfolk Island","Makaira",0
"Norfolk Island","Norfolk Island","Scomber",0
"Norfolk Island","Norfolk Island","Serranus",0
"Norfolk Island","Norfolk Island","Squalus",0
"Norfolk Island","Norfolk Island","Thunnus",0
"Norfolk Island","Norfolk Island","Xiphias",0
"New Zealand","Macquarie Island","Allocyttus",NA
"New Zealand","Macquarie Island","Epinephelus",NA
"New Zealand","Macquarie Island","Genypterus",NA
"New Zealand","Macquarie Island","Lepidopus",NA
"New Zealand","Macquarie Island","Polyprion",NA
"New Zealand","Macquarie Island","Pseudocyttus",NA
"New Zealand","Macquarie Island","Seriolella",NA
"New Zealand","Macquarie Island","Thyrsites",NA
"New Zealand","Macquarie Island","Trichiurus",NA
"Antarctica","Macquarie Island","Chaenodraco",NA
"Antarctica","Macquarie Island","Champsocephalus",NA
"Antarctica","Macquarie Island","Chionobathyscus",NA
"Antarctica","Macquarie Island","Chionodraco",NA
"Antarctica","Macquarie Island","Coryphaena",NA
"Antarctica","Macquarie Island","Dentex",NA
"Antarctica","Macquarie Island","Dissostichus",NA
"Antarctica","Macquarie Island","Electrona",NA
"Antarctica","Macquarie Island","Hemiramphus",NA
"Antarctica","Macquarie Island","Muraenolepis",NA
"Antarctica","Macquarie Island","Neopagetopsis",NA
"Antarctica","Macquarie Island","Pleuragramma",NA
"Antarctica","Macquarie Island","Pseudochaenichthys",NA
"Antarctica","Macquarie Island","Trematomus",NA
"Antarctica","Macquarie Island","Trisopterus",NA
"Antarctica","Macquarie Island","Xiphias",NA
"Macquarie Island","Macquarie Island","Carcharhinus",NA
"Macquarie Island","Macquarie Island","Galeocerdo",NA
"Macquarie Island","Macquarie Island","Galeus",NA
"Macquarie Island","Macquarie Island","Istiophorus",NA
"Macquarie Island","Macquarie Island","Kajikia",NA
"Macquarie Island","Macquarie Island","Lutjanus",NA
"Macquarie Island","Macquarie Island","Makaira",NA
"Macquarie Island","Macquarie Island","Scomber",NA
"Macquarie Island","Macquarie Island","Serranus",NA
"Macquarie Island","Macquarie Island","Squalus",NA
"Macquarie Island","Macquarie Island","Thunnus",NA
"Macquarie Island","Macquarie Island","Xiphias",NA
"New Zealand","New Caledonia","Allocyttus",NA
"New Zealand","New Caledonia","Lepidopus",NA
"New Zealand","New Caledonia","Pseudocyttus",NA
"New Zealand","New Caledonia","Seriolella",NA
"New Zealand","New Caledonia","Thyrsites",NA
"New Zealand","New Caledonia","Trichiurus",NA
"Australia","New Caledonia","Istiompax indica",8.70017649187984e-08
"Australia","New Caledonia","Kajikia audax",8.86946024468201e-09
"Australia","New Caledonia","Katsuwonus pelamis",1.6964334203548e-07
"Australia","New Caledonia","Lutjanus argentimaculatus",0
"Australia","New Caledonia","Thunnus obesus",4.18742260827402e-09
"Australia","New Caledonia","Xiphias gladius",1.6828017831726e-08
"Australia","New Caledonia","Allocyttus",0
"Australia","New Caledonia","Aluterus",0
"Australia","New Caledonia","Anguilla",0
"Australia","New Caledonia","Arripis",0
"Australia","New Caledonia","Beryx",0
"Australia","New Caledonia","Centroberyx",0
"Australia","New Caledonia","Coryphaenoides",0
"Australia","New Caledonia","Dentex",0
"Australia","New Caledonia","Eleutheronema",0
"Australia","New Caledonia","Epinephelus",0
"Australia","New Caledonia","Genypterus",0
"Australia","New Caledonia","Girella",0
"Australia","New Caledonia","Hemiramphus",5.27415936001092e-08
"Australia","New Caledonia","Hippocampus",0
"Australia","New Caledonia","Hoplostethus",0
"Australia","New Caledonia","Hyperoglyphe",0
"Australia","New Caledonia","Hyporhamphus",0
"Australia","New Caledonia","Istiompax",0
"Australia","New Caledonia","Istiophorus",0
"Australia","New Caledonia","Kajikia",0
"Australia","New Caledonia","Katsuwonus",0
"Australia","New Caledonia","Lates",0
"Australia","New Caledonia","Leiognathus",0
"Australia","New Caledonia","Lutjanus",0
"Australia","New Caledonia","Macruronus",0
"Australia","New Caledonia","Makaira",0
"Australia","New Caledonia","Mugil",0
"Australia","New Caledonia","Nemadactylus",0
"Australia","New Caledonia","Nemipterus",0
"Australia","New Caledonia","Neocyttus",0
"Australia","New Caledonia","Pagrus",0
"Australia","New Caledonia","Plotosus",0
"Australia","New Caledonia","Polynemus",0
"Australia","New Caledonia","Pomatomus",0
"Australia","New Caledonia","Pseudobalistes",0
"Australia","New Caledonia","Pseudocyttus",0
"Australia","New Caledonia","Rastrelliger",0
"Australia","New Caledonia","Rexea",0
"Australia","New Caledonia","Sardinops",0
"Australia","New Caledonia","Scomber",0
"Australia","New Caledonia","Sebastes",0
"Australia","New Caledonia","Seriolella",0
"Australia","New Caledonia","Serranus",0
"Australia","New Caledonia","Sillago",0
"Australia","New Caledonia","Terapon",0
"Australia","New Caledonia","Thunnus",0
"Australia","New Caledonia","Thyrsites",0
"Australia","New Caledonia","Xiphias",0
"Australia","New Caledonia","Zenopsis",0
"Australia","New Caledonia","Zeus",0
"Australia","New Caledonia","Acanthopagrus",0
"Australia","New Caledonia","Glaucosoma",0
"Australia","New Caledonia","Diaphus",0
"Kiribati","New Caledonia","Kajikia audax",5.10602852548676e-09
"Kiribati","New Caledonia","Xiphias gladius",6.32718477647714e-09
"Kiribati","New Caledonia","Hemiramphus",7.55731867461403e-10
"Kiribati","New Caledonia","Istiophorus",0
"Kiribati","New Caledonia","Kajikia",0
"Kiribati","New Caledonia","Makaira",0
"Kiribati","New Caledonia","Xiphias",0
"Solomon Islands","New Caledonia","Kajikia audax",2.07744584354218e-06
"Solomon Islands","New Caledonia","Xiphias gladius",2.42963112349221e-06
"Solomon Islands","New Caledonia","Hemiramphus",9.34884279700174e-07
"Solomon Islands","New Caledonia","Istiophorus",0
"Solomon Islands","New Caledonia","Kajikia",0
"Solomon Islands","New Caledonia","Makaira",0
"Solomon Islands","New Caledonia","Rastrelliger",0
"Solomon Islands","New Caledonia","Scomber",0
"Solomon Islands","New Caledonia","Xiphias",0
"Solomon Islands","New Caledonia","Ctenochaetus",0
"New Caledonia","New Caledonia","Carcharhinus falciformis",0.000209296581644542
"New Caledonia","New Caledonia","Carcharhinus longimanus",0.000177612192622392
"New Caledonia","New Caledonia","Kajikia audax",5.70076266193501e-05
"New Caledonia","New Caledonia","Katsuwonus pelamis",0.000307737642992728
"New Caledonia","New Caledonia","Lethrinus nebulosus",0.0158139229711061
"New Caledonia","New Caledonia","Lethrinus rubrioperculatus",0.00749488739765042
"New Caledonia","New Caledonia","Lutjanus argentimaculatus",0
"New Caledonia","New Caledonia","Thunnus alalunga",0.00277986324126182
"New Caledonia","New Caledonia","Thunnus obesus",3.88483500629185e-05
"New Caledonia","New Caledonia","Xiphias gladius",6.20359126256149e-05
"New Caledonia","New Caledonia","Alosa",0
"New Caledonia","New Caledonia","Auxis",0
"New Caledonia","New Caledonia","Beryx",0
"New Caledonia","New Caledonia","Carcharhinus",0
"New Caledonia","New Caledonia","Centropomus",0
"New Caledonia","New Caledonia","Epinephelus",0
"New Caledonia","New Caledonia","Galeocerdo",0
"New Caledonia","New Caledonia","Galeus",0
"New Caledonia","New Caledonia","Hemiramphus",1.40492941466767e-05
"New Caledonia","New Caledonia","Istiophorus",0
"New Caledonia","New Caledonia","Isurus",0.000219567971936826
"New Caledonia","New Caledonia","Kajikia",0
"New Caledonia","New Caledonia","Katsuwonus",0
"New Caledonia","New Caledonia","Lethrinus",0.000177941014959878
"New Caledonia","New Caledonia","Lutjanus",0
"New Caledonia","New Caledonia","Makaira",0
"New Caledonia","New Caledonia","Rastrelliger",0
"New Caledonia","New Caledonia","Sardinella",0
"New Caledonia","New Caledonia","Scomber",0
"New Caledonia","New Caledonia","Serranus",0
"New Caledonia","New Caledonia","Somniosus",0
"New Caledonia","New Caledonia","Sphyrna",1.17637492608242e-05
"New Caledonia","New Caledonia","Squalus",0
"New Caledonia","New Caledonia","Thunnus",0
"New Caledonia","New Caledonia","Xiphias",0
"Vanuatu","New Caledonia","Kajikia audax",9.97303411135756e-05
"Vanuatu","New Caledonia","Katsuwonus pelamis",0.000176177031163961
"Vanuatu","New Caledonia","Lutjanus argentimaculatus",0
"Vanuatu","New Caledonia","Thunnus obesus",5.21532360339205e-05
"Vanuatu","New Caledonia","Xiphias gladius",9.81722483773431e-05
"Vanuatu","New Caledonia","Aphareus",0
"Vanuatu","New Caledonia","Etelis",0
"Vanuatu","New Caledonia","Hemiramphus",2.37470707485637e-05
"Vanuatu","New Caledonia","Istiophorus",0
"Vanuatu","New Caledonia","Kajikia",0
"Vanuatu","New Caledonia","Katsuwonus",0
"Vanuatu","New Caledonia","Lutjanus",0
"Vanuatu","New Caledonia","Makaira",0
"Vanuatu","New Caledonia","Pristipomoides",0
"Vanuatu","New Caledonia","Rastrelliger",0
"Vanuatu","New Caledonia","Scomber",0
"Vanuatu","New Caledonia","Serranus",0
"Vanuatu","New Caledonia","Thunnus",0
"Vanuatu","New Caledonia","Xiphias",0
"Samoa","New Caledonia","Xiphias gladius",6.31282364064732e-09
"Samoa","New Caledonia","Hemiramphus",7.54016544077791e-10
"Samoa","New Caledonia","Istiophorus",0
"Samoa","New Caledonia","Xiphias",0
"Wallis and Futuna","New Caledonia","Kajikia audax",1.48074827239064e-07
"Wallis and Futuna","New Caledonia","Xiphias gladius",4.15033191885451e-07
"Wallis and Futuna","New Caledonia","Hemiramphus",6.65313947604214e-08
"Wallis and Futuna","New Caledonia","Istiophorus",0
"Wallis and Futuna","New Caledonia","Kajikia",0
"Wallis and Futuna","New Caledonia","Makaira",0
"Wallis and Futuna","New Caledonia","Xiphias",0
"Fiji","New Caledonia","Kajikia audax",2.17718811918541e-06
"Fiji","New Caledonia","Xiphias gladius",2.66965479865425e-06
"Fiji","New Caledonia","Hemiramphus",8.10569142047199e-07
"Fiji","New Caledonia","Istiophorus",0
"Fiji","New Caledonia","Kajikia",0
"Fiji","New Caledonia","Makaira",0
"Fiji","New Caledonia","Mugil",0
"Fiji","New Caledonia","Rastrelliger",0
"Fiji","New Caledonia","Scomber",0
"Fiji","New Caledonia","Xiphias",0
"Fiji","New Caledonia","Thalassoma",0
"Tuvalu","New Caledonia","Kajikia audax",4.9753141952328e-07
"Tuvalu","New Caledonia","Xiphias gladius",1.5385498861716e-06
"Tuvalu","New Caledonia","Hemiramphus",2.36804802009622e-07
"Tuvalu","New Caledonia","Istiophorus",0
"Tuvalu","New Caledonia","Kajikia",0
"Tuvalu","New Caledonia","Makaira",0
"Tuvalu","New Caledonia","Xiphias",0
"Norfolk Island","New Caledonia","Kajikia audax",8.86958261352177e-07
"Norfolk Island","New Caledonia","Thunnus obesus",1.02323109302945e-06
"Norfolk Island","New Caledonia","Xiphias gladius",1.34726295032714e-06
"Norfolk Island","New Caledonia","Istiophorus",0
"Norfolk Island","New Caledonia","Kajikia",0
"Norfolk Island","New Caledonia","Lutjanus",0
"Norfolk Island","New Caledonia","Makaira",0
"Norfolk Island","New Caledonia","Scomber",0
"Norfolk Island","New Caledonia","Serranus",0
"Norfolk Island","New Caledonia","Thunnus",0
"Norfolk Island","New Caledonia","Xiphias",0
"New Zealand","New Zealand","Allocyttus niger",0.000180913279036351
"New Zealand","New Zealand","Callorhinchus milii",0.00292761145306519
"New Zealand","New Zealand","Carcharhinus falciformis",2.44997037645221e-06
"New Zealand","New Zealand","Carcharodon carcharias",5.83638625558782e-06
"New Zealand","New Zealand","Cephaloscyllium isabellum",0.000512185760041573
"New Zealand","New Zealand","Chelidonichthys kumu",0.0187367718512068
"New Zealand","New Zealand","Dalatias licha",0.00179377543916801
"New Zealand","New Zealand","Galeocerdo cuvier",2.01057583045733e-08
"New Zealand","New Zealand","Genypterus blacodes",0.0761731918769112
"New Zealand","New Zealand","Hoplostethus atlanticus",0.0514893037823246
"New Zealand","New Zealand","Hydrolagus novaezealandiae",0.00424685179289716
"New Zealand","New Zealand","Istiophorus platypterus",0
"New Zealand","New Zealand","Kajikia audax",2.85925058718568e-06
"New Zealand","New Zealand","Lepidopus caudatus",0.00521146276640988
"New Zealand","New Zealand","Macruronus novaezelandiae",0
"New Zealand","New Zealand","Merluccius australis",0.0658828072415935
"New Zealand","New Zealand","Micromesistius australis",0.187028954738394
"New Zealand","New Zealand","Mustelus lenticulatus",0.0133073365655838
"New Zealand","New Zealand","Pagrus auratus",0
"New Zealand","New Zealand","Polyprion oxygeneios",0.0107592049140992
"New Zealand","New Zealand","Pseudocaranx dentex",0.000541772817675198
"New Zealand","New Zealand","Pseudocyttus maculatus",0
"New Zealand","New Zealand","Pseudophycis bachus",0.0293956851731538
"New Zealand","New Zealand","Seriolella brama",0.00758981193342483
"New Zealand","New Zealand","Seriolella punctata",0.0375763937250722
"New Zealand","New Zealand","Squalus acanthias",0.00617277434355951
"New Zealand","New Zealand","Thunnus obesus",3.60986965067004e-06
"New Zealand","New Zealand","Thyrsites atun",0
"New Zealand","New Zealand","Xiphias gladius",1.67820555145993e-05
"New Zealand","New Zealand","Allocyttus",0
"New Zealand","New Zealand","Callorhinchus",0
"New Zealand","New Zealand","Caranx",0
"New Zealand","New Zealand","Carcharhinus",0
"New Zealand","New Zealand","Carcharodon",0
"New Zealand","New Zealand","Centroscymnus",0
"New Zealand","New Zealand","Cephaloscyllium",0
"New Zealand","New Zealand","Chelidonichthys",0
"New Zealand","New Zealand","Coryphaenoides",0
"New Zealand","New Zealand","Dalatias",0
"New Zealand","New Zealand","Dasyatis",0
"New Zealand","New Zealand","Epinephelus",0
"New Zealand","New Zealand","Etmopterus",0.000496949329651456
"New Zealand","New Zealand","Galeocerdo",0
"New Zealand","New Zealand","Galeus",0
"New Zealand","New Zealand","Genypterus",0
"New Zealand","New Zealand","Hexanchus",0
"New Zealand","New Zealand","Hoplostethus",0
"New Zealand","New Zealand","Hydrolagus",0.00161622569819233
"New Zealand","New Zealand","Istiophorus",0
"New Zealand","New Zealand","Kajikia",0
"New Zealand","New Zealand","Lepidopus",0
"New Zealand","New Zealand","Lutjanus",0
"New Zealand","New Zealand","Macruronus",0
"New Zealand","New Zealand","Makaira",1.85499006295284e-08
"New Zealand","New Zealand","Merluccius",0
"New Zealand","New Zealand","Micromesistius",0
"New Zealand","New Zealand","Mustelus",0
"New Zealand","New Zealand","Pagrus",0
"New Zealand","New Zealand","Polyprion",0
"New Zealand","New Zealand","Pseudocaranx",0
"New Zealand","New Zealand","Pseudocyttus",0
"New Zealand","New Zealand","Pseudophycis",0
"New Zealand","New Zealand","Scarus",0
"New Zealand","New Zealand","Scomber",0
"New Zealand","New Zealand","Sebastes",0
"New Zealand","New Zealand","Seriolella",0
"New Zealand","New Zealand","Serranus",0
"New Zealand","New Zealand","Somniosus",0
"New Zealand","New Zealand","Squalus",0.000206583794278911
"New Zealand","New Zealand","Thunnus",0
"New Zealand","New Zealand","Thyrsites",0
"New Zealand","New Zealand","Trachurus",0
"New Zealand","New Zealand","Trichiurus",0
"New Zealand","New Zealand","Trigla",0
"New Zealand","New Zealand","Uranoscopus",0
"New Zealand","New Zealand","Xiphias",0
"Australia","New Zealand","Allocyttus niger",1.65924527673871e-08
"Australia","New Zealand","Genypterus blacodes",2.7092556124873e-05
"Australia","New Zealand","Hoplostethus atlanticus",1.07008270375792e-06
"Australia","New Zealand","Istiompax indica",3.88978123851158e-13
"Australia","New Zealand","Istiophorus platypterus",0
"Australia","New Zealand","Kajikia audax",1.2728628707964e-12
"Australia","New Zealand","Macruronus novaezelandiae",0
"Australia","New Zealand","Makaira mazara",7.6741743153381e-13
"Australia","New Zealand","Mugil cephalus",4.01832737815405e-10
"Australia","New Zealand","Nemadactylus macropterus",6.91086930496615e-07
"Australia","New Zealand","Neocyttus rhomboidalis",0
"Australia","New Zealand","Pseudocyttus maculatus",0
"Australia","New Zealand","Rexea solandri",0
"Australia","New Zealand","Seriolella brama",3.55569182519825e-09
"Australia","New Zealand","Seriolella punctata",1.61198672788089e-05
"Australia","New Zealand","Thyrsites atun",0
"Australia","New Zealand","Xiphias gladius",4.98061223591395e-12
"Australia","New Zealand","Zenopsis nebulosa",3.31404572417275e-07
"Australia","New Zealand","Zeus faber",3.06537990006538e-10
"Australia","New Zealand","Allocyttus",0
"Australia","New Zealand","Eleutheronema",0
"Australia","New Zealand","Genypterus",0
"Australia","New Zealand","Hemiramphus",0
"Australia","New Zealand","Hoplostethus",0
"Australia","New Zealand","Hyperoglyphe",0
"Australia","New Zealand","Hyporhamphus",0
"Australia","New Zealand","Istiompax",0
"Australia","New Zealand","Istiophorus",0
"Australia","New Zealand","Kajikia",0
"Australia","New Zealand","Lates",0
"Australia","New Zealand","Leiognathus",0
"Australia","New Zealand","Macruronus",0
"Australia","New Zealand","Makaira",2.9794776811279e-13
"Australia","New Zealand","Mugil",0
"Australia","New Zealand","Nemadactylus",1.3406149114957e-05
"Australia","New Zealand","Nemipterus",0
"Australia","New Zealand","Neocyttus",0
"Australia","New Zealand","Plotosus",0
"Australia","New Zealand","Polynemus",0
"Australia","New Zealand","Pomatomus",0
"Australia","New Zealand","Pseudocyttus",0
"Australia","New Zealand","Rexea",0
"Australia","New Zealand","Sebastes",0
"Australia","New Zealand","Seriolella",0
"Australia","New Zealand","Sillago",0
"Australia","New Zealand","Terapon",0
"Australia","New Zealand","Thyrsites",0
"Australia","New Zealand","Xiphias",0
"Australia","New Zealand","Zenopsis",0
"Australia","New Zealand","Zeus",0
"Australia","New Zealand","Glaucosoma",0
"Australia","New Zealand","Diaphus",0
"New Caledonia","New Zealand","Istiophorus platypterus",0
"New Caledonia","New Zealand","Kajikia audax",5.47771023618659e-10
"New Caledonia","New Zealand","Xiphias gladius",3.37583122452644e-09
"New Caledonia","New Zealand","Centropomus",0
"New Caledonia","New Zealand","Hemiramphus",0
"New Caledonia","New Zealand","Istiophorus",0
"New Caledonia","New Zealand","Kajikia",0
"New Caledonia","New Zealand","Makaira",3.5770786377263e-12
"New Caledonia","New Zealand","Xiphias",0
"Antarctica","New Zealand","Chaenodraco",0
"Antarctica","New Zealand","Champsocephalus",0
"Antarctica","New Zealand","Chionobathyscus",0
"Antarctica","New Zealand","Chionodraco",0
"Antarctica","New Zealand","Coryphaena",0
"Antarctica","New Zealand","Dissostichus",0
"Antarctica","New Zealand","Electrona",0
"Antarctica","New Zealand","Muraenolepis",0
